lat,lng,url
"29.6081517816837","-82.403389332578","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6081517816837,-82.403389332578.jpg"
"29.6086808853877","-82.402953120264","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6086808853877,-82.402953120264.jpg"
"29.6088296147496","-82.3734941747557","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6088296147496,-82.3734941747557.jpg"
"29.608900114459","-82.3640136774158","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.608900114459,-82.3640136774158.jpg"
"29.6089909475078","-82.3713138418298","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6089909475078,-82.3713138418298.jpg"
"29.6092762814284","-82.4012803329255","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6092762814284,-82.4012803329255.jpg"
"29.6094716818027","-82.4226873749626","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6094716818027,-82.4226873749626.jpg"
"29.6094766979602","-82.4014521343091","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6094766979602,-82.4014521343091.jpg"
"29.6095017805196","-82.3418565172175","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6095017805196,-82.3418565172175.jpg"
"29.6095079492129","-82.4225116602421","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6095079492129,-82.4225116602421.jpg"
"29.610995392251","-82.3718525037","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.610995392251,-82.3718525037.jpg"
"29.6114187799141","-82.3414850168848","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6114187799141,-82.3414850168848.jpg"
"29.6115039468657","-82.3715633412403","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6115039468657,-82.3715633412403.jpg"
"29.6118677883762","-82.3411090663515","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6118677883762,-82.3411090663515.jpg"
"29.6119731145848","-82.3961685009076","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6119731145848,-82.3961685009076.jpg"
"29.6120404020003","-82.3593790983851","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6120404020003,-82.3593790983851.jpg"
"29.6121366209689","-82.3963515613315","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6121366209689,-82.3963515613315.jpg"
"29.6123930544687","-82.4226356544608","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6123930544687,-82.4226356544608.jpg"
"29.6123976146989","-82.4224999938324","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6123976146989,-82.4224999938324.jpg"
"29.6127886134058","-82.359331178518","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6127886134058,-82.359331178518.png"
"29.6131068190437","-82.3409036161186","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6131068190437,-82.3409036161186.jpg"
"29.6131213399528","-82.3939458964616","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6131213399528,-82.3939458964616.jpg"
"29.613174014992","-82.3568278617863","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.613174014992,-82.3568278617863.jpg"
"29.6132871407757","-82.3941754315509","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6132871407757,-82.3941754315509.jpg"
"29.6133989755198","-82.3411482715534","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6133989755198,-82.3411482715534.jpg"
"29.6134972792985","-82.3620543445609","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6134972792985,-82.3620543445609.jpg"
"29.613534946227","-82.362271177742","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.613534946227,-82.362271177742.jpg"
"29.6135775677493","-82.3599394495537","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6135775677493,-82.3599394495537.jpg"
"29.6136511659197","-82.3601048010676","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6136511659197,-82.3601048010676.jpg"
"29.6137559029955","-82.805519638015","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6137559029955,-82.805519638015.jpg"
"29.6138057798608","-82.355183012773","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6138057798608,-82.355183012773.jpg"
"29.6139082016888","-82.3721723865648","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6139082016888,-82.3721723865648.jpg"
"29.6141318210357","-82.3612116858504","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6141318210357,-82.3612116858504.jpg"
"29.6147360170886","-82.390680143911","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6147360170886,-82.390680143911.jpg"
"29.6148184462124","-82.3719233412309","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6148184462124,-82.3719233412309.jpg"
"29.614909880784","-82.4224953249813","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.614909880784,-82.4224953249813.jpg"
"29.6151207796802","-82.3623098437475","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6151207796802,-82.3623098437475.jpg"
"29.6151687803359","-82.3905148359314","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6151687803359,-82.3905148359314.jpg"
"29.6153676122491","-82.3624453439062","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6153676122491,-82.3624453439062.jpg"
"29.6155394924256","-82.4226219513093","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6155394924256,-82.4226219513093.jpg"
"29.6156967778639","-82.3059110272782","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6156967778639,-82.3059110272782.png"
"29.6157146122674","-82.3404790171233","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6157146122674,-82.3404790171233.jpg"
"29.6157982801578","-82.3886578362949","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6157982801578,-82.3886578362949.jpg"
"29.6158427786219","-82.3407855175561","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6158427786219,-82.3407855175561.jpg"
"29.6159813585361","-82.3554136485936","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6159813585361,-82.3554136485936.jpg"
"29.61600024","-82.388973","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.61600024,-82.388973.png"
"29.6162142494693","-82.3624438175325","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6162142494693,-82.3624438175325.jpg"
"29.6169827785469","-82.3626341774644","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6169827785469,-82.3626341774644.jpg"
"29.6170056124788","-82.3721533409017","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6170056124788,-82.3721533409017.jpg"
"29.6173826560988","-82.3625627884848","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6173826560988,-82.3625627884848.jpg"
"29.6175687793354","-82.3746343407579","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6175687793354,-82.3746343407579.jpg"
"29.6175916274599","-82.377741212733","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6175916274599,-82.377741212733.jpg"
"29.6177016122105","-82.3747005073742","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6177016122105,-82.3747005073742.jpg"
"29.6177314457247","-82.377702006852","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6177314457247,-82.377702006852.jpg"
"29.6183256121587","-82.3837691714655","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6183256121587,-82.3837691714655.jpg"
"29.6183929948741","-82.3723382725604","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6183929948741,-82.3723382725604.jpg"
"29.6185194450925","-82.3726973409882","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6185194450925,-82.3726973409882.jpg"
"29.6185679951305","-82.3403710011048","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6185679951305,-82.3403710011048.jpg"
"29.618672784672","-82.3400779326651","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.618672784672,-82.3400779326651.jpg"
"29.6190531111831","-82.3557430122318","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6190531111831,-82.3557430122318.jpg"
"29.619302315103","-82.3628901084914","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.619302315103,-82.3628901084914.jpg"
"29.6194501019912","-82.3824163301084","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6194501019912,-82.3824163301084.jpg"
"29.6195261685453","-82.4224490828263","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6195261685453,-82.4224490828263.jpg"
"29.6196261113799","-82.3627590105016","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6196261113799,-82.3627590105016.png"
"29.6196825073779","-82.3650794057831","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6196825073779,-82.3650794057831.jpg"
"29.6197629907355","-82.3794474145279","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6197629907355,-82.3794474145279.jpg"
"29.6197711419914","-82.3615143764073","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6197711419914,-82.3615143764073.jpg"
"29.6197992562813","-82.3647410144934","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6197992562813,-82.3647410144934.jpg"
"29.6199123064735","-82.3612633383655","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6199123064735,-82.3612633383655.jpg"
"29.6199226894976","-82.379797489075","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6199226894976,-82.379797489075.jpg"
"29.619965778144","-82.3588180115947","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.619965778144,-82.3588180115947.jpg"
"29.6201009281498","-82.3585287141738","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6201009281498,-82.3585287141738.jpg"
"29.6201276732802","-82.356812199308","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6201276732802,-82.356812199308.jpg"
"29.620157040578","-82.3811027530309","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.620157040578,-82.3811027530309.jpg"
"29.6202492782232","-82.3566950123217","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6202492782232,-82.3566950123217.jpg"
"29.6202712435183","-82.30586942254","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6202712435183,-82.30586942254.jpg"
"29.6202920382147","-82.3057993848494","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6202920382147,-82.3057993848494.png"
"29.6203777775326","-82.3397988508507","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6203777775326,-82.3397988508507.jpg"
"29.6204931120522","-82.3725211741291","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6204931120522,-82.3725211741291.jpg"
"29.6205089454744","-82.372890173944","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6205089454744,-82.372890173944.jpg"
"29.6207861664866","-82.3559368260497","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6207861664866,-82.3559368260497.jpg"
"29.6208484451481","-82.3684236760442","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6208484451481,-82.3684236760442.jpg"
"29.6209131111356","-82.3400231836743","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6209131111356,-82.3400231836743.jpg"
"29.6209217797907","-82.4226094933604","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6209217797907,-82.4226094933604.jpg"
"29.6211607778494","-82.3688266755213","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6211607778494,-82.3688266755213.jpg"
"29.6213282785117","-82.3809188388181","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6213282785117,-82.3809188388181.jpg"
"29.6215657779188","-82.3704156747883","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6215657779188,-82.3704156747883.jpg"
"29.6216517776018","-82.3703036749515","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6216517776018,-82.3703036749515.jpg"
"29.621813110874","-82.3558313458595","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.621813110874,-82.3558313458595.jpg"
"29.6219488033426","-82.3811344821903","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6219488033426,-82.3811344821903.jpg"
"29.6220492773177","-82.3395571836029","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6220492773177,-82.3395571836029.jpg"
"29.6224429787748","-82.3725811985286","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6224429787748,-82.3725811985286.jpg"
"29.6229994565635","-82.3834528441513","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6229994565635,-82.3834528441513.jpg"
"29.6230161655938","-82.3857189374302","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6230161655938,-82.3857189374302.jpg"
"29.623121","-82.395109","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.623121,-82.395109.png"
"29.6231330634355","-82.3837860923236","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6231330634355,-82.3837860923236.jpg"
"29.6231939580388","-82.3865702931895","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6231939580388,-82.3865702931895.jpg"
"29.6233034433826","-82.3393446839614","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6233034433826,-82.3393446839614.jpg"
"29.6234912492602","-82.3727522072068","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6234912492602,-82.3727522072068.png"
"29.6236844971923","-82.3561609439716","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6236844971923,-82.3561609439716.jpg"
"29.6237817615045","-82.376087140408","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6237817615045,-82.376087140408.jpg"
"29.62382134","-82.39677937","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.62382134,-82.39677937.png"
"29.623861362598","-82.3813113068383","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.623861362598,-82.3813113068383.jpg"
"29.6239372770473","-82.3560273459815","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6239372770473,-82.3560273459815.jpg"
"29.6239525952099","-82.3807989458968","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6239525952099,-82.3807989458968.jpg"
"29.6240159440085","-82.3722706749081","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6240159440085,-82.3722706749081.jpg"
"29.62411117","-82.37532784","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.62411117,-82.37532784.png"
"29.624405609643","-82.3395550171425","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.624405609643,-82.3395550171425.jpg"
"29.6248042770227","-82.3776125059963","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6248042770227,-82.3776125059963.png"
"29.62494758","-82.38700768","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.62494758,-82.38700768.png"
"29.6251539739528","-82.3878897912567","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6251539739528,-82.3878897912567.jpg"
"29.62527747","-82.37879983","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.62527747,-82.37879983.png"
"29.625365776727","-82.3563421786","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.625365776727,-82.3563421786.jpg"
"29.6255810012415","-82.3663573313532","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6255810012415,-82.3663573313532.jpg"
"29.6256036101471","-82.3743943403777","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6256036101471,-82.3743943403777.png"
"29.6258307768937","-82.3563325127546","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6258307768937,-82.3563325127546.jpg"
"29.6260915733831","-82.4225711992644","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6260915733831,-82.4225711992644.jpg"
"29.6261033230427","-82.4224586925424","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6261033230427,-82.4224586925424.jpg"
"29.6261062772955","-82.3721743410877","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6261062772955,-82.3721743410877.jpg"
"29.626535109586","-82.3391995167864","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.626535109586,-82.3391995167864.jpg"
"29.626896","-82.384952","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.626896,-82.384952.jpg"
"29.6271880942916","-82.3707816976575","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6271880942916,-82.3707816976575.jpg"
"29.627328276258","-82.3707288409683","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.627328276258,-82.3707288409683.jpg"
"29.6274583035147","-82.3781670733928","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6274583035147,-82.3781670733928.jpg"
"29.6275808859853","-82.37119808984","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6275808859853,-82.37119808984.jpg"
"29.6276603140624","-82.3831239516489","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6276603140624,-82.3831239516489.png"
"29.6277401098129","-82.3776740057579","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6277401098129,-82.3776740057579.jpg"
"29.6277581525267","-82.3715382288572","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6277581525267,-82.3715382288572.jpg"
"29.6278412753606","-82.3391970172213","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6278412753606,-82.3391970172213.jpg"
"29.6278949425923","-82.3593091777872","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6278949425923,-82.3593091777872.jpg"
"29.6279099872618","-82.383359981397","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6279099872618,-82.383359981397.jpg"
"29.6280616099628","-82.3593503449062","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6280616099628,-82.3593503449062.jpg"
"29.6281672765594","-82.3742906732014","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6281672765594,-82.3742906732014.jpg"
"29.6283567587333","-82.3744597073977","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6283567587333,-82.3744597073977.jpg"
"29.6283836088371","-82.4363948495772","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6283836088371,-82.4363948495772.jpg"
"29.6283966112107","-82.4223709930593","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6283966112107,-82.4223709930593.jpg"
"29.6284413960536","-82.3058756083251","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6284413960536,-82.3058756083251.jpg"
"29.6286310831264","-82.3057947623276","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6286310831264,-82.3057947623276.jpg"
"29.6288244447203","-82.4383953213888","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6288244447203,-82.4383953213888.jpg"
"29.6289172779972","-82.422593159568","https://raw.githubusercontent.com/jacobyan0/Just-and-Green-Transportatiion-Lab/main/best_images/29.6289172779972,-82.422593159568.jpg"
