17:17,2.01
17:18,0.99
17:19,0.00
17:20,0.00
17:21,0.00
17:22,0.00
17:23,0.00
17:24,0.00
17:25,0.00
17:26,0.00
17:27,0.53
17:28,2.65
17:29,1.12
17:30,0.00
17:31,0.00
17:32,0.00
17:33,0.00
17:34,0.54
17:35,2.11
17:36,2.19
17:37,4.17
17:38,0
17:39,0
17:40,0
17:41,0
17:42,0
17:43,0
17:44,0
17:45,0
17:46,0
17:47,0
17:48,0
17:49,0
17:50,0
17:51,0
17:52,0
17:53,0
17:54,0
17:55,0
17:56,0
17:57,0
17:58,0
17:59,0
18:00,0
18:01,0
18:02,0
18:03,0
18:04,0
18:05,0
18:06,0
18:07,0
18:08,0
18:09,0
18:10,0
18:11,0
18:12,5.77
18:13,5.95
18:14,4.86
18:15,5.49
18:16,4.42
18:17,4.62
18:18,6.49
18:19,1.16
18:20,0.00
18:21,0.00
18:22,0.56
18:23,2.23
18:24,1.16
18:25,0.00
18:26,0.00
18:27,0.00
18:28,1.16
18:29,4.91
18:30,5.52
18:31,3.31
18:32,1.23
18:33,0.00
18:34,1.90
18:35,2.55
18:36,2.04
18:37,0.00
18:38,0.00
18:39,0.00
18:40,1.31
18:41,2.00
18:42,0.00
18:43,0.00
18:44,0.00
18:45,0.00
18:46,1.90
18:47,2.58
18:48,2.10
18:49,0.00
18:50,0.00
18:51,0.00
18:52,0.00
18:53,0.77
18:54,6.06
18:55,3.20
18:56,2.22
18:57,6.30
18:58,5.97
18:59,4.62
19:00,5.71
19:01,2.26
19:02,2.94
19:03,0.00
19:04,0.00
19:05,7.69
19:06,9.70
19:07,13.67
19:08,11.68
19:09,7.14
19:10,2.80
19:11,2.29
19:12,0.00
19:13,0
19:14,0
19:15,0
19:16,0
19:17,0
19:18,0
19:19,0
19:20,0
19:21,0
19:22,0
19:23,0
19:24,0
19:25,0
19:26,0
19:27,0
19:28,0
19:29,0
19:30,0
19:31,0
19:32,0
19:33,0
19:34,0
19:35,0
19:36,0
19:37,0
19:38,0
19:39,0
19:40,0
19:41,0
19:42,0
19:43,0
19:44,0
19:45,0
19:46,0
19:47,0
19:48,0
19:49,0
19:50,0
19:51,0
19:52,0
19:53,0
19:54,0
19:55,0
19:56,0
19:57,0
19:58,0
19:59,0
20:00,0
20:01,0
20:02,0
20:03,0
20:04,0
20:05,0
20:06,0
20:07,0
20:08,0
20:09,0
20:10,0
20:11,0
20:12,0
20:13,0
20:14,0
20:15,0
20:16,10.17
20:17,11.81
20:18,13.33
20:19,14.12
20:20,15.53
20:21,18.18
20:22,18.85
20:23,13.51
20:24,15.00
20:25,8.33
20:26,7.14
20:27,4.00
20:28,4.81
20:29,2.11
20:30,0.00
20:31,0
20:32,0
20:33,0
20:34,0
20:35,0
20:36,0
20:37,0
20:38,0
20:39,0
20:40,0
20:41,0
20:42,0
20:43,0
20:44,0
20:45,0
20:46,0
20:47,0
20:48,0
20:49,0
20:50,0
20:51,0
20:52,5.08
20:53,3.03
20:54,7.26
20:55,7.62
20:56,7.63
20:57,10.00
20:58,12.24
20:59,7.23
21:00,0.79
21:01,0.00
21:02,0.00
21:03,2.31
21:04,4.50
21:05,4.35
21:06,4.35
21:07,4.76
21:08,4.95
21:09,2.68
21:10,0.00
21:11,0.00
21:12,0.00
21:13,3.85
21:14,0.00
21:15,0.00
21:16,0.00
21:17,0.00
21:18,3.54
21:19,3.33
21:20,0.00
21:21,0.00
21:22,1.49
21:23,9.52
21:24,13.33
21:25,14.94
21:26,14.13
21:27,5.95
21:28,3.48
21:29,4.71
21:30,0.00
21:31,6.54
21:32,4.69
21:33,5.38
21:34,4.59
21:35,3.90
21:36,3.51
21:37,5.08
21:38,2.08
21:39,0.00
21:40,0.00
21:41,0.00
21:42,0.00
21:43,0.00
21:44,0.00
21:45,4.76
21:46,5.06
21:47,5.62
21:48,4.55
21:49,4.60
21:50,1.18
21:51,5.88
21:52,0
21:53,0
21:54,0
21:55,0
21:56,0
21:57,0
21:58,0
21:59,0
22:00,0
